train_acc_private,train_acc_public,train_loss,train_sign_acc,train_sign_loss,train_time,valid_acc_private,valid_acc_public,valid_loss_private,valid_loss_public,valid_s_private_features.4,valid_s_private_features.5,valid_s_private_features.6,valid_time_private,valid_time_public,valid_total_acc,wm_acc_private,wm_acc_public,wm_loss_private,wm_loss_public,wm_s_private_features.4,wm_s_private_features.5,wm_s_private_features.6,wm_time_private,wm_time_public,wm_total_acc
30.81519388023015,33.385713348315406,4.011493844045719,1.0,40.133186225779355,16.074026107788086,37.79,44.19,1.7621579959869385,1.6606237565994262,1.0,1.0,1.0,0.8175065517425537,0.8690667152404785,40.989999999999995,13.0,17.0,2.3754276978969573,3.3021679973602294,1.0,1.0,1.0,0.10377740859985352,0.08986330032348633,15.0
48.22682601694261,51.154308299554295,2.770067639143305,1.0,3.9475285364314914,14.661181926727295,47.95,57.64,1.5239216073989867,1.334829906463623,1.0,1.0,1.0,0.8628616333007812,0.8675026893615723,52.795,22.0,30.0,2.1065086340904235,2.1927275228500367,1.0,1.0,1.0,0.10973358154296875,0.06317329406738281,26.0
58.61948473413836,61.702167950580126,2.243909416217047,1.0,3.63898683199659,15.368229389190674,58.75,63.98,1.2782301763534545,1.165471749687195,1.0,1.0,1.0,0.8055088520050049,0.7710576057434082,61.364999999999995,27.0,50.0,1.946900897026062,1.4308984634280204,1.0,1.0,1.0,0.11810421943664551,0.07124042510986328,38.5
65.3610356779013,68.17017705431363,1.8819949501760485,1.0,3.817932420410216,15.083295345306396,63.58,67.15,1.0824001317977905,1.2007794187545777,1.0,1.0,1.0,0.9133336544036865,0.7422480583190918,65.36500000000001,42.0,70.0,1.6414540231227874,0.8879411316104233,1.0,1.0,1.0,0.11936306953430176,0.06207561492919922,56.0
70.14123213764343,72.99305420801062,1.6398475172425049,1.0,4.204653920140117,15.279109477996826,65.73,71.31,1.0807785707473754,0.9674634746551514,1.0,1.0,1.0,0.8146531581878662,0.7661864757537842,68.52000000000001,52.0,75.0,1.4787520742416382,0.6298984094662592,1.0,1.0,1.0,0.10675311088562012,0.06492972373962402,63.5
73.10751520564706,75.83129619056223,1.4712918187836221,1.0,4.64327962230891,15.428122758865356,70.63,70.79,0.9034219181060791,1.0202005695343017,1.0,1.0,1.0,0.9041805267333984,0.7961840629577637,70.71000000000001,63.0,74.0,1.3253909254074097,0.7568619221076369,1.0,1.0,1.0,0.10971951484680176,0.0702507495880127,68.5
75.6722150746442,78.29123503603184,1.3280045910620353,1.0,5.065121396444738,11.592958688735962,73.47,74.93,0.7754702410697937,0.8296560151100159,1.0,1.0,1.0,0.8916118144989014,0.793933629989624,74.2,70.0,86.0,1.0339732879400254,0.544593118391931,1.0,1.0,1.0,0.10511231422424316,0.06221270561218262,78.0
77.38718812871682,80.05858828926819,1.2425839890285888,1.0,5.495472231414169,14.78265929222107,74.07,75.1,0.7755161369323731,0.8309892004013062,1.0,1.0,1.0,0.8776841163635254,0.8372790813446045,74.585,68.0,88.0,1.0736334171891213,0.4725101209711283,1.0,1.0,1.0,0.10444283485412598,0.054125308990478516,78.0
78.83443923735283,81.52911929864432,1.1437509029378659,1.0,5.866968975868076,14.668253898620605,76.99,76.04,0.6887186553001404,0.756810081911087,1.0,1.0,1.0,0.8315708637237549,0.7982645034790039,76.515,85.0,88.0,0.599346843957901,0.35468862555921077,1.0,1.0,1.0,0.11132502555847168,0.06386804580688477,86.5
80.06828840502398,82.72416793491105,1.0762009083385198,1.0,6.214270240627229,14.413623809814453,77.69,77.51,0.6536280521392822,0.7006553433418274,1.0,1.0,1.0,0.7904200553894043,0.8460044860839844,77.6,90.0,86.0,0.6145420488715172,0.45310799591243267,1.0,1.0,1.0,0.10484671592712402,0.061517953872680664,88.0
81.24587723540283,83.79505578503871,1.0089246468873703,1.0,6.522264163941145,14.016652822494507,79.38,76.71,0.6148479575157165,0.7550886185646057,1.0,1.0,1.0,0.7957983016967773,0.7923252582550049,78.04499999999999,89.0,83.0,0.5240028500556946,0.4656164813810028,1.0,1.0,1.0,0.11672759056091309,0.06230592727661133,86.0
82.22946446378467,84.82714324052446,0.9487236352034019,1.0,6.802217436954379,14.054673671722412,79.81,76.15,0.6017894536018371,0.7707288112640381,1.0,1.0,1.0,0.7976672649383545,0.7635095119476318,77.98,92.0,90.0,0.39678771056234835,0.3159068112261593,1.0,1.0,1.0,0.111175537109375,0.06170058250427246,91.0
83.25379187746329,85.87863089821555,0.8933077988795526,1.0,7.075014949776232,14.01120400428772,79.3,77.38,0.6263828148841858,0.7469833727836609,1.0,1.0,1.0,0.8226158618927002,0.8200430870056152,78.34,90.0,90.0,0.33737548150122165,0.30837421260774134,1.0,1.0,1.0,0.10442090034484863,0.0608823299407959,90.0
83.73685532495398,86.53241571482562,0.8591418619268835,1.0,7.300873727537692,14.559277772903442,80.8,79.23,0.6015118373870849,0.6583131045341492,1.0,1.0,1.0,0.8227336406707764,0.7552759647369385,80.015,94.0,84.0,0.23989644833956844,0.42397048487327993,1.0,1.0,1.0,0.12254858016967773,0.060608863830566406,89.0
84.86982362676369,87.3763217999291,0.8035694362640992,1.0,7.561119339428842,14.651195526123047,82.53,81.42,0.5189798142433166,0.5797970336914062,1.0,1.0,1.0,0.9297630786895752,0.8658204078674316,81.975,92.0,96.0,0.26934274825500326,0.23209828212857248,1.0,1.0,1.0,0.1053462028503418,0.061072349548339844,94.0
85.4518276414859,88.1135272466877,0.7609236658993207,1.0,7.775985484942794,14.004562139511108,81.91,78.5,0.5453690705776214,0.6618519665718079,1.0,1.0,1.0,0.8174479007720947,0.7824041843414307,80.205,95.0,88.0,0.2831695921649225,0.4019141230732203,1.0,1.0,1.0,0.10306143760681152,0.07496762275695801,91.5
86.05711204538578,88.46078982579112,0.7342332598876098,1.0,8.034066232852638,14.057873725891113,82.32,79.83,0.5766047151565552,0.6466237551689148,1.0,1.0,1.0,0.7799501419067383,0.7846131324768066,81.07499999999999,93.0,85.0,0.25536743490374647,0.4092450409103185,1.0,1.0,1.0,0.10721373558044434,0.06303620338439941,89.0
86.46645525200877,89.15531510122301,0.7052620842041646,1.0,8.351233314722776,14.748530149459839,79.05,80.78,0.7248876123428345,0.613429130935669,1.0,1.0,1.0,0.8148288726806641,0.7607121467590332,79.91499999999999,96.0,93.0,0.13576222613453864,0.3039960638992488,1.0,1.0,1.0,0.10492610931396484,0.060938358306884766,94.5
87.07755965307337,89.8653603137379,0.6675900356717666,1.0,8.567276646383107,14.3336181640625,83.58,81.15,0.5257541646957398,0.5962246545791626,1.0,1.0,1.0,0.8668723106384277,0.7636983394622803,82.36500000000001,96.0,91.0,0.15178940293495544,0.34169589780271054,1.0,1.0,1.0,0.10586977005004883,0.06152701377868652,93.5
87.84580533544171,90.52496554756897,0.6246428979267384,1.0,8.755326557904482,14.081835508346558,83.73,81.14,0.5584155886650085,0.5787968811988831,1.0,1.0,1.0,0.8567485809326172,0.8030698299407959,82.435,95.0,90.0,0.1778570732823573,0.3616575379297137,1.0,1.0,1.0,0.10373353958129883,0.06122994422912598,92.5
88.20858792977815,91.0759296881252,0.5986584385286984,1.0,8.983253398910165,14.262028217315674,82.95,78.16,0.5824451976299286,0.6642603574752808,1.0,1.0,1.0,0.8110406398773193,0.7810454368591309,80.555,97.0,89.0,0.1037980706448434,0.42525007110089064,1.0,1.0,1.0,0.10507321357727051,0.06041288375854492,93.0
88.6489711766359,91.29903142247707,0.578728179181431,1.0,9.20478398911655,14.338497161865234,84.47,78.85,0.5357178411960601,0.694251714515686,1.0,1.0,1.0,0.8391387462615967,0.8159036636352539,81.66,98.0,82.0,0.07450579649652354,0.6495134241133929,1.0,1.0,1.0,0.10811090469360352,0.06088995933532715,90.0
88.9496733583653,91.43095241649203,0.5598054280774084,1.0,9.347653620876372,14.514428615570068,82.88,78.63,0.6107626644134522,0.678299980354309,1.0,1.0,1.0,0.8427302837371826,0.7975845336914062,80.755,96.0,83.0,0.17245550211751834,0.5014175958186388,1.0,1.0,1.0,0.10442805290222168,0.05046534538269043,89.5
89.33573637118566,91.8887959576752,0.5341838573066282,1.0,9.568988114595413,14.08530569076538,82.62,79.53,0.5763910022735595,0.6217501000404357,1.0,1.0,1.0,0.8990235328674316,0.8292567729949951,81.075,93.0,85.0,0.19343791783205233,0.5573533396795392,1.0,1.0,1.0,0.10474991798400879,0.05591392517089844,89.0
89.64613883473962,92.19919841146042,0.5213165561001981,1.0,9.762156662531197,14.156711101531982,83.64,73.68,0.6694433603286744,0.9092382944107056,1.0,1.0,1.0,0.8315925598144531,0.8149750232696533,78.66,96.0,80.0,0.10929820113735332,0.6877461400814354,1.0,1.0,1.0,0.10434198379516602,0.053312063217163086,88.0
90.11756238558839,92.87044368846469,0.48843612688833254,1.0,9.899130730889738,14.299520254135132,85.18,78.12,0.5723238832473755,0.7329296737670898,1.0,1.0,1.0,0.8732666969299316,0.8181061744689941,81.65,98.0,83.0,0.08780052899751353,0.6117637411877513,1.0,1.0,1.0,0.108154296875,0.06369209289550781,90.5
90.38916446426919,92.9383442252302,0.4835443942403366,1.0,10.0106583815068,13.781921625137329,84.84,79.94,0.6186883195877075,0.6237294847488404,1.0,1.0,1.0,0.7896881103515625,0.7699012756347656,82.39,96.0,83.0,0.14049864169763168,0.5421672423928976,1.0,1.0,1.0,0.10384011268615723,0.06235980987548828,89.5
