train_acc,train_loss,train_sign_acc,train_sign_loss,train_time,valid_acc,valid_loss,valid_time
42.0654609475032,1.583625458800991,1.0,0.04902658017728449,18.737702131271362,54.91,1.2481356323242188,1.3435499668121338
61.49767925736236,1.078174364704176,1.0,0.001966797090558843,17.994500398635864,65.23,0.9952030508995057,1.2297375202178955
69.1741357234315,0.8771426532698959,1.0,0.0020305975648859534,17.480109930038452,68.91,0.9772439496040344,1.2291123867034912
73.199423815621,0.7709154724006311,1.0,0.002199731686387435,17.159029960632324,68.79,0.9729134835243225,1.192070484161377
75.80625800256082,0.6919204462963549,1.0,0.0023987628826597244,17.47451376914978,76.05,0.7400110737800598,1.2024328708648682
77.76288412291933,0.6408246112999324,1.0,0.0026057620724202844,18.474501371383667,77.06,0.6851550949573517,1.1737730503082275
79.449423815621,0.5918485350172284,1.0,0.002825874010656654,17.181322813034058,76.28,0.7119352983474732,1.2078378200531006
80.80585787451984,0.5497187864269093,1.0,0.0030056708817287957,17.83915615081787,78.89,0.6237338975906372,1.3138232231140137
82.05225672215109,0.5160755840787203,1.0,0.003231261398049403,17.51239538192749,79.7,0.6281099013328553,1.2122490406036377
83.21462868117797,0.48508071080899573,1.0,0.00340780244738331,17.305242776870728,81.13,0.5972527429580688,1.2009778022766113
84.05489756722152,0.4598410397042996,1.0,0.003604500774811672,17.147186279296875,80.49,0.5993496539592743,1.2165262699127197
85.089228553137,0.4347880776499359,1.0,0.0037843754160886917,17.33535408973694,82.81,0.528907099533081,1.2270431518554688
85.81346030729834,0.41189966077001694,1.0,0.003963650601037162,17.992161750793457,80.29,0.5864555805206298,1.2512798309326172
86.20358514724713,0.3947065102744957,1.0,0.00413546086290181,16.94571805000305,80.74,0.6134086354017257,1.1790359020233154
87.00584186939821,0.37416405119144963,1.0,0.004280728736365269,17.07762122154236,83.63,0.5346791504859925,1.2240662574768066
87.2499199743918,0.36222004840834954,1.0,0.00446342827964493,17.233642578125,83.61,0.5364237456321717,1.1911180019378662
88.02416773367477,0.33693657180105985,1.0,0.004615348854988203,16.911038875579834,82.67,0.5464308213233948,1.2023649215698242
88.74039692701665,0.32520391531622517,1.0,0.004771013679781812,17.888731002807617,84.93,0.4741782723426819,1.230025053024292
89.22655249679897,0.3117756982275527,1.0,0.004919120108186435,17.15471124649048,84.4,0.5318606352806091,1.2196590900421143
89.5266485275288,0.3007482931151433,1.0,0.005049706177330467,17.44448757171631,85.5,0.4783442964076996,1.2474424839019775
89.89676696542894,0.2860874627334055,1.0,0.0052071625125927135,17.03350043296814,84.52,0.49175697455406187,1.2091865539550781
90.386923815621,0.27553264171877223,1.0,0.005335084339734954,16.940762996673584,84.79,0.5077754550218582,1.208569049835205
90.89108514724713,0.26173035693134294,1.0,0.005485724600535196,17.855486631393433,85.31,0.5183632472991944,1.2193963527679443
91.16317221510883,0.25267212713440157,1.0,0.005601845403820772,17.25741696357727,84.68,0.5222033068656922,1.206207513809204
91.33722791293214,0.24834804151030723,1.0,0.0057579924587384534,14.972963094711304,85.82,0.4796578067779541,1.2127702236175537
91.63532330345711,0.23760187128861643,1.0,0.0058678078409117405,16.567474126815796,81.85,0.6525493232727051,1.2009658813476562
91.91741357234315,0.2283780856270262,1.0,0.0060042577101664186,17.366610288619995,86.12,0.4896305233955383,1.241562843322754
92.37155889884762,0.21844850233952764,1.0,0.006089081211437718,17.66614556312561,85.37,0.5178197428703308,1.2099363803863525
92.89572663252241,0.2074041423195837,1.0,0.006156812969323309,17.071736335754395,85.13,0.5563847515583038,1.2150166034698486
92.97575224071703,0.1978421341222395,1.0,0.00627422235159635,17.156182289123535,85.21,0.5369968388080597,1.2333083152770996
93.14980793854033,0.19372126830457953,1.0,0.006397591199649548,18.37305736541748,85.02,0.5715507788181305,1.2813005447387695
93.56794174135723,0.18729593648209156,1.0,0.006515015627969433,17.237966537475586,85.53,0.5554736227989197,1.201587438583374
93.75,0.17894923978421967,1.0,0.00660633110344677,17.853820085525513,86.28,0.5265522292137146,1.248647928237915
94.03209026888604,0.1701298165141048,1.0,0.006648414558403089,17.116902112960815,85.99,0.5575909702301025,1.254563808441162
94.1281209987196,0.16860997386601076,1.0,0.006749721496185901,17.237046241760254,87.14,0.494014684677124,1.2172150611877441
94.37620038412292,0.16103634014773385,1.0,0.006814893847271781,17.946751832962036,85.59,0.5653106589317322,1.2602496147155762
94.29617477592829,0.1598579402865124,1.0,0.006905416912123771,17.26782250404358,85.76,0.5413242383956909,1.2228002548217773
94.82234314980793,0.1505727501199718,1.0,0.006985757676419467,17.63164186477661,86.35,0.52995716817379,1.2281949520111084
94.9583866837388,0.1447893936358745,1.0,0.007052808778215004,17.307482481002808,86.39,0.5471270562887192,1.2538330554962158
94.92037451984635,0.1442535341444226,1.0,0.007138029950052004,17.145225048065186,86.52,0.5430200001716614,1.2111091613769531
94.85235275288092,0.14489052193799795,1.0,0.007214150257365689,15.537976026535034,86.23,0.5588148948192596,1.2208096981048584
95.11643725992317,0.13696001497277377,1.0,0.007249984559310879,16.912569046020508,86.16,0.5647957451105118,1.202892780303955
95.3825224071703,0.13212133452496594,1.0,0.0073122991017625216,16.675673007965088,85.95,0.5737237390518188,1.2118489742279053
95.52256722151088,0.12670605541439428,1.0,0.0073761435502260045,18.443440675735474,86.41,0.6080034563541412,1.1968753337860107
95.43253841229193,0.12796566600788495,1.0,0.007411343711529705,17.049844980239868,86.38,0.5579369631767273,1.195185899734497
95.61259603072983,0.12471056256858243,1.0,0.007448834299125379,17.747514724731445,86.72,0.5256934413909912,1.2066524028778076
95.80265685019207,0.11851850421753415,1.0,0.007508198876725688,17.089463710784912,86.28,0.5911213033914566,1.1985499858856201
95.82066261203585,0.1185870821863203,1.0,0.007542427213655048,17.151992559432983,85.32,0.6979803980350494,1.1790907382965088
95.83666773367477,0.11587680060840981,1.0,0.007608380042870318,17.197603225708008,86.81,0.5427366065979004,1.1977975368499756
96.25280089628681,0.10678046004949245,1.0,0.007618876228349882,14.320737600326538,86.63,0.5734174664497376,1.2028796672821045
96.12075864276568,0.11177721360242818,1.0,0.0077126094386954615,17.651091814041138,86.82,0.5867737155437469,1.238710880279541
96.25080025608194,0.10640504209160156,1.0,0.0077640594140639604,17.27685523033142,86.78,0.5623444439888,1.199429988861084
96.3168213828425,0.10303864398227096,1.0,0.007788991433939158,17.103827476501465,87.89,0.4952955354690552,1.1991298198699951
96.66093149807938,0.09659361999622629,1.0,0.007827582283758782,14.927170753479004,87.35,0.5522518316268921,1.1642475128173828
96.5849071702945,0.09785955263690477,1.0,0.007840968351262632,17.088757753372192,86.93,0.5909386795520782,1.2023639678955078
96.50488156209987,0.10040259795208556,1.0,0.007913150600421215,17.321938037872314,86.34,0.6602277848243714,1.213637113571167
96.69094110115238,0.09327505246966257,1.0,0.007916512299286114,17.069355249404907,85.94,0.6467851683616638,1.2036828994750977
96.92101472471191,0.09007085829546314,1.0,0.007906014565974664,17.11095952987671,87.14,0.593565523815155,1.1933763027191162
96.72895326504481,0.09191074474415385,1.0,0.007872892773821092,18.044565439224243,87.6,0.584844086265564,1.2175230979919434
96.90701024327785,0.0915024001658125,1.0,0.007895925661808932,17.15401554107666,86.6,0.6154591064453125,1.1837236881256104
96.88300256081946,0.0886515080857254,1.0,0.007933154256201126,17.266013383865356,86.69,0.6041074851989746,1.224757432937622
96.95702624839949,0.08608723645040076,1.0,0.007934522794776628,16.44468879699707,86.14,0.6613750167846679,1.2287919521331787
97.05905889884762,0.08593299639352839,1.0,0.007941678056681813,16.958486795425415,87.07,0.6235287819862366,1.2082841396331787
97.217109475032,0.0814577584690325,1.0,0.00797023755592436,17.763670206069946,87.54,0.5984226439476014,1.2104103565216064
97.2291133162612,0.08080079409958038,1.0,0.007948965596204454,15.9024977684021,87.05,0.6065635418891907,1.1963872909545898
97.39916773367477,0.07371995550557665,1.0,0.007980427643935292,12.70429539680481,87.43,0.6388231893539429,1.2130975723266602
97.14908770806659,0.08178299237352708,1.0,0.00800588466203205,18.247305870056152,87.11,0.5711150043010712,1.1999824047088623
97.40717029449424,0.07490828499721457,1.0,0.007986988775699224,17.266025066375732,87.09,0.6364138994216919,1.2134003639221191
97.30713828425095,0.07861033477850268,1.0,0.007987388004232841,17.263275623321533,86.16,0.6468138804912568,1.201446771621704
97.31113956466069,0.07792306494470996,1.0,0.008002196617481727,17.017417907714844,87.83,0.5910693675041199,1.1889901161193848
97.36715749039692,0.07622343342853817,1.0,0.008026725425362282,17.13768768310547,87.72,0.5753112122535705,1.2427785396575928
97.33314660691421,0.07578323687702207,1.0,0.008057040657261422,18.044022798538208,87.73,0.5863798886299133,1.1961936950683594
97.2411171574904,0.07776350976610688,1.0,0.008072633489432164,17.60455822944641,87.22,0.6097352573871613,1.2344768047332764
97.42917733674776,0.07449032125723871,1.0,0.008033111257414202,17.177164554595947,88.36,0.5500600593566894,1.1924586296081543
97.62724071702945,0.06792555651216077,1.0,0.008025141032209927,18.27768039703369,87.72,0.6050886335372925,1.2666125297546387
97.63524327784891,0.06794697347737458,1.0,0.008017557403657028,15.077281713485718,87.72,0.6110954946994781,1.2033376693725586
97.51320422535211,0.07087926886392645,1.0,0.008039130959254374,17.168038368225098,86.82,0.6545476067066193,1.1994757652282715
97.70126440460947,0.06719547433649857,1.0,0.008055565252699787,18.353257656097412,87.61,0.6045419538497925,1.224538803100586
97.77928937259924,0.06539552651939583,1.0,0.008017104603207065,17.35273027420044,87.77,0.6163740931510925,1.2412426471710205
97.75128040973111,0.06738577747661453,1.0,0.007997803949296627,17.692871809005737,87.89,0.6182363212585449,1.2182345390319824
97.9153329065301,0.061284434983134746,1.0,0.007964515710361636,17.218751430511475,87.52,0.6345807255983352,1.2101538181304932
97.73927656850192,0.06309560516303007,1.0,0.007983832702365025,17.180516719818115,86.6,0.6464638059139252,1.2449367046356201
97.71526888604353,0.0651568672172582,1.0,0.00798223272595607,18.31074857711792,86.58,0.6562593698501586,1.2256627082824707
97.723271446863,0.06441853064763456,1.0,0.007981859151126099,17.220365047454834,87.76,0.6120917865753174,1.2159092426300049
97.72927336747759,0.06607877329187456,1.0,0.00799461830736504,17.581995010375977,87.82,0.6061380616188049,1.2194738388061523
97.79529449423815,0.06402404847222162,1.0,0.007986371925341565,17.093400716781616,87.75,0.6244438154220581,1.1996021270751953
97.90132842509603,0.0610377808857504,1.0,0.008012716338830248,17.120144367218018,87.94,0.6097784846305847,1.2242882251739502
97.98735595390525,0.05846069207970678,1.0,0.007969024496942416,18.20033621788025,87.37,0.6340511573791504,1.2225196361541748
97.75528169014085,0.06400052992187001,1.0,0.007975718243794084,17.108381032943726,88.03,0.606539658164978,1.1940453052520752
97.93533930857875,0.059714606183219734,1.0,0.007956086848737259,17.50534677505493,87.62,0.60954920835495,1.2164838314056396
97.77328745198463,0.0648086832609104,1.0,0.007957728766858883,17.00430393218994,88.11,0.6270430088043213,1.2201778888702393
97.98935659411012,0.05815606217303107,1.0,0.007986995102968854,17.182999849319458,87.27,0.6536746971130372,1.2055706977844238
98.04137323943662,0.05857095478469847,1.0,0.00792353186594196,17.89363145828247,86.86,0.6568462821960449,1.2272493839263916
97.9673495518566,0.059489947473916505,1.0,0.007935011334879451,16.86931347846985,87.37,0.6818456624984741,1.249258041381836
98.08738796414853,0.05652005616939184,1.0,0.00790632651372313,17.515918493270874,87.69,0.5796255073547363,1.2167632579803467
98.05737836107555,0.05671909899616592,1.0,0.0079173664031753,17.154194355010986,88.05,0.601641820526123,1.2002999782562256
98.10539372599231,0.05616054202521771,1.0,0.007902862325253468,17.55303144454956,87.19,0.6880639489173889,1.2574198246002197
97.98535531370038,0.05870527726083531,1.0,0.007865155989807408,18.850431442260742,88.04,0.6019229716300964,1.2735874652862549
98.17341549295774,0.054963398799622164,1.0,0.007871669873347203,17.17863893508911,88.2,0.6041615490913391,1.2414307594299316
97.98135403329066,0.05739737287889355,1.0,0.007864141276299419,17.71257710456848,87.3,0.646203127861023,1.2224934101104736
99.11771766965428,0.02828189774024212,1.0,0.007830124467053235,17.280919075012207,89.89,0.5432769226074219,1.164205551147461
99.52184699103714,0.016470998193291772,1.0,0.007788423370097724,17.21272325515747,89.85,0.5542631457328796,1.2398271560668945
99.56586107554418,0.014215984260289251,1.0,0.007750789820909424,18.627129793167114,90.11,0.5557347210884094,1.2568635940551758
99.68990076824583,0.012011565486057578,1.0,0.007707802703420461,17.303905963897705,90.06,0.5581129662513733,1.1926751136779785
99.68589948783611,0.011668926406636531,1.0,0.0076629901108082755,17.690732717514038,90.2,0.5643069121360779,1.2387077808380127
99.72191101152369,0.010439821873271598,1.0,0.0076193401021179335,17.244468688964844,90.16,0.5712681095123291,1.1830236911773682
99.72591229193341,0.009844011729038333,1.0,0.007574662917964972,17.06116247177124,90.13,0.5740911897659302,1.268010139465332
99.73391485275287,0.008993284357465724,1.0,0.007532672137952149,18.552213668823242,90.1,0.5734791262626648,1.2462584972381592
99.75192061459667,0.008662271366583449,1.0,0.007489183507430416,17.419466495513916,90.27,0.5693084192276001,1.217132806777954
