train_acc_private,train_acc_public,train_loss,train_sign_acc,train_sign_loss,train_time,valid_acc_private,valid_acc_public,valid_loss_private,valid_loss_public,valid_s_private_features.4,valid_s_private_features.5,valid_s_private_features.6,valid_time_private,valid_time_public,valid_total_acc,wm_acc_private,wm_acc_public,wm_loss_private,wm_loss_public,wm_s_private_features.4,wm_s_private_features.5,wm_s_private_features.6,wm_time_private,wm_time_public,wm_total_acc
23.76712039002383,25.086330374132807,4.3132112969509615,1.0,41.500422205775976,66.0820722579956,13.15,18.02,7.514309748077393,2.730296215438843,1.0,1.0,1.0,0.8220102787017822,0.8621418476104736,15.585,13.0,12.0,2.3531405973434447,2.4861808598041533,1.0,1.0,1.0,0.10602068901062012,0.08534765243530273,12.5
32.75326858745189,35.12784659694618,3.514572519041054,1.0,6.071374676655978,66.21218228340149,11.57,22.05,9.707556233215332,2.5219997673034666,1.0,1.0,1.0,0.9434316158294678,0.8518271446228027,16.810000000000002,15.0,27.0,2.1679884672164915,2.0442323064804078,1.0,1.0,1.0,0.1104421615600586,0.05568671226501465,21.0
38.674193471403036,41.19427256272789,3.230366405848504,1.0,4.908548113424331,64.67395448684692,12.53,16.67,4.8357362442016605,3.5761434398651124,1.0,1.0,1.0,0.8583388328552246,0.8229613304138184,14.600000000000001,23.0,43.0,2.039563262462616,1.7106165379285811,1.0,1.0,1.0,0.11095952987670898,0.062458038330078125,33.0
42.672563799517405,45.733907062173955,3.0001533379475376,1.0,4.55197683814913,65.33438992500305,19.58,15.96,3.138592798614502,3.380018885040283,1.0,1.0,1.0,0.8312702178955078,0.8620555400848389,17.77,27.0,56.0,1.987753813266754,1.3815057891607285,1.0,1.0,1.0,0.11636805534362793,0.08571553230285645,41.5
46.64183397818161,49.763317769987175,2.797619072942209,1.0,4.740339400712401,67.62364101409912,20.37,17.03,2.886822226333618,3.0659740566253664,1.0,1.0,1.0,0.8527166843414307,0.8008010387420654,18.700000000000003,39.0,66.0,1.7786677598953247,1.0595696341991425,1.0,1.0,1.0,0.1079559326171875,0.06351923942565918,52.5
49.86419851862362,52.8731613891836,2.6381479875684244,1.0,5.1432604268193245,62.61217451095581,16.12,19.41,4.81869175415039,3.0038993564605714,1.0,1.0,1.0,0.91078782081604,0.8218188285827637,17.765,42.0,81.0,1.7584885442256928,0.7672232960164547,1.0,1.0,1.0,0.11560797691345215,0.0652773380279541,61.5
53.01478253314498,55.284599626568,2.5010175825539074,1.0,5.646030384115875,64.55849242210388,22.64,18.72,2.896214038467407,2.8353871284484864,1.0,1.0,1.0,0.8608407974243164,0.8819739818572998,20.68,43.0,83.0,1.6242457830905914,0.6397508665174246,1.0,1.0,1.0,0.1073598861694336,0.06331992149353027,63.0
55.45920094820968,57.34683524997531,2.3867361160918175,1.0,6.206371854990721,63.50646710395813,22.29,19.23,4.159999131011963,3.2421235179901124,1.0,1.0,1.0,0.8099632263183594,0.763925313949585,20.759999999999998,44.0,89.0,1.5239470574259757,0.5047103437781334,1.0,1.0,1.0,0.10804295539855957,0.05232834815979004,66.5
57.60097707340568,58.92600711817625,2.2813072610603555,1.0,6.665142746642232,65.85339188575745,20.94,21.0,4.633765434265137,3.5362222984313965,1.0,1.0,1.0,0.9365396499633789,0.8210885524749756,20.97,46.0,93.0,1.5046640133857727,0.3909628313407302,1.0,1.0,1.0,0.11182618141174316,0.056855201721191406,69.5
59.46533118625304,60.51099897377317,2.1985405201185375,1.0,7.1259286515414715,66.44563364982605,13.62,13.56,4.785772068786621,3.36627915763855,1.0,1.0,1.0,0.8431394100189209,0.8176612854003906,13.59,45.0,93.0,1.5600858575105667,0.36286286741495133,1.0,1.0,1.0,0.10714888572692871,0.06340956687927246,69.0
60.753500807758485,61.469366198159975,2.131574475505746,1.0,7.5536262998357415,65.97285985946655,17.24,24.03,4.978332639312744,2.992861262512207,1.0,1.0,1.0,0.8503725528717041,0.8013956546783447,20.634999999999998,52.0,93.0,1.4265231168270112,0.3828561343252659,1.0,1.0,1.0,0.10744500160217285,0.0626826286315918,72.5
61.97571009344084,62.40639325873342,2.075602850138607,1.0,8.060157825239003,62.83956027030945,22.91,19.96,5.660419215393066,2.7887135929107667,1.0,1.0,1.0,0.9325282573699951,0.8269867897033691,21.435000000000002,68.0,94.0,1.0447169435024262,0.2878280832991004,1.0,1.0,1.0,0.10864996910095215,0.07718610763549805,81.0
63.157179027757635,63.78186368759096,2.0114928731234523,1.0,8.402355103753507,65.90858292579651,22.28,17.08,4.658297357940674,4.159097057723999,1.0,1.0,1.0,0.9872896671295166,0.8287889957427979,19.68,73.0,93.0,0.9275114050507546,0.1933197594899684,1.0,1.0,1.0,0.13052725791931152,0.06257224082946777,83.0
64.33476786302086,64.49966909821299,1.9509506428592793,1.0,8.735978754237294,67.47954750061035,22.9,22.07,5.4867300605773925,3.3782818157196046,1.0,1.0,1.0,0.8661630153656006,0.7878255844116211,22.485,72.0,96.0,0.8759899562597275,0.1987865669094026,1.0,1.0,1.0,0.10862207412719727,0.06475710868835449,84.0
64.90707209900918,65.12241377201642,1.9138515717546705,1.0,9.141655089333653,68.01593136787415,19.3,20.08,6.449266513061524,3.385388499069214,1.0,1.0,1.0,0.8300859928131104,0.7988083362579346,19.689999999999998,75.0,97.0,0.9692655580118299,0.18280011730268597,1.0,1.0,1.0,0.10767316818237305,0.06551456451416016,86.0
66.1254013589036,65.63651764560753,1.8678995894408867,1.0,9.40080782957375,66.79254102706909,23.25,24.86,5.3572243873596195,2.794515898132324,1.0,1.0,1.0,0.8205926418304443,0.7933592796325684,24.055,66.0,96.0,1.0204636584222317,0.231800239905715,1.0,1.0,1.0,0.10679364204406738,0.06176924705505371,81.0
66.71516588433299,66.70158579163301,1.8327364744511212,1.0,9.810630582273006,63.86784076690674,18.15,20.17,7.923850798034668,2.931887755203247,1.0,1.0,1.0,0.8723390102386475,0.8135867118835449,19.16,69.0,96.0,0.9962228945642709,0.18948298559524118,1.0,1.0,1.0,0.10908174514770508,0.06488823890686035,82.5
67.46789163450273,67.04496836937038,1.7972704104974235,1.0,10.039865898899734,68.51446008682251,15.99,22.43,11.890158245849609,2.9565441959381102,1.0,1.0,1.0,0.8284075260162354,0.7566285133361816,19.21,71.0,95.0,1.03107118293643,0.19506071818992496,1.0,1.0,1.0,0.10624384880065918,0.06087493896484375,83.0
68.11779658162487,67.86753462768242,1.7552281914233552,1.0,10.278975864872336,62.78915762901306,15.15,14.64,12.073416288757324,3.9378870208740233,1.0,1.0,1.0,0.8757236003875732,0.7795050144195557,14.895,86.0,95.0,0.42467179003404454,0.13046446606516837,1.0,1.0,1.0,0.10704755783081055,0.06348967552185059,90.5
68.63772057449009,67.98199557159072,1.7226081784342375,1.0,10.587418062612414,68.00340056419373,18.22,23.64,9.77918840789795,2.588427638244629,1.0,1.0,1.0,0.8071141242980957,0.8389322757720947,20.93,69.0,98.0,0.893683707152959,0.15627016682177783,1.0,1.0,1.0,0.10744857788085938,0.0619807243347168,83.5
