train_acc_private,train_acc_public,train_loss,train_sign_acc,train_sign_loss,train_time,valid_acc_private,valid_acc_public,valid_loss_private,valid_loss_public,valid_s_private_features.4,valid_s_private_features.5,valid_s_private_features.6,valid_time_private,valid_time_public,valid_total_acc,wm_acc_private,wm_acc_public,wm_loss_private,wm_loss_public,wm_s_private_features.4,wm_s_private_features.5,wm_s_private_features.6,wm_time_private,wm_time_public,wm_total_acc
23.708919927496915,26.025297539182265,4.2865518748225995,1.0,37.40646877186373,69.69034028053284,9.93,7.65,19.587496047973634,6.884826766204834,1.0,1.0,1.0,0.8286619186401367,0.9278099536895752,8.79,18.0,23.0,15.317743090540171,4.636994307041168,1.0,1.0,1.0,0.10683846473693848,0.0859072208404541,20.5
33.74461614948229,36.80983933657598,3.44187581401781,1.0,4.165298363659531,68.50826215744019,8.46,9.06,6.106590596008301,4.26572340927124,1.0,1.0,1.0,0.8053748607635498,0.7945072650909424,8.760000000000002,36.0,28.0,2.4442006957530977,2.456352388560772,1.0,1.0,1.0,0.10479068756103516,0.06143784523010254,32.0
39.8071620809284,43.111007116515566,3.1374586492433436,1.0,3.7887295754626393,67.72142744064331,7.96,7.78,5.923342489624024,6.588823864746094,1.0,1.0,1.0,0.8318915367126465,0.8284344673156738,7.87,45.0,49.0,1.8338346236944199,2.3959834009781478,1.0,1.0,1.0,0.10553097724914551,0.06348156929016113,47.0
44.597058439071596,47.85046319070149,2.8708761983888555,1.0,3.7849554852582514,68.3966760635376,8.35,8.82,8.04405884399414,9.441990997314454,1.0,1.0,1.0,0.9066736698150635,0.7691574096679688,8.585,54.0,61.0,1.842665751464665,1.7329740757460241,1.0,1.0,1.0,0.10765624046325684,0.06822824478149414,57.5
48.896131205345085,51.74213275347721,2.667232797026787,1.0,4.0581071567721665,68.03151941299438,8.97,9.61,7.216133448791504,11.422391552734375,1.0,1.0,1.0,0.7540194988250732,0.8522295951843262,9.29,70.0,49.0,1.1373586677399,2.6740213292092085,1.0,1.0,1.0,0.10511946678161621,0.06214594841003418,59.5
51.67617231752442,53.866448938465,2.517808549535412,1.0,4.391928963363171,66.78855466842651,7.65,8.29,20.418049026489257,15.890385055541993,1.0,1.0,1.0,0.8137969970703125,0.7856953144073486,7.97,61.0,75.0,2.751142781628414,1.2338795968806335,1.0,1.0,1.0,0.1341087818145752,0.07170820236206055,68.0
54.42517315501898,56.613509653167135,2.376570078078061,1.0,4.854119808413088,65.5421838760376,8.95,8.33,7.936787345886231,13.689173489379883,1.0,1.0,1.0,0.8163318634033203,0.7756998538970947,8.64,80.0,83.0,0.6862632897682488,0.6124434057558574,1.0,1.0,1.0,0.10636234283447266,0.06337714195251465,81.5
56.51650894985614,58.34788279710445,2.276575604260502,1.0,5.260697115212679,65.1936342716217,7.79,8.96,8.320174894714356,12.128494148254395,1.0,1.0,1.0,0.85624098777771,0.7740726470947266,8.375,60.0,78.0,1.6064148556487634,0.8552497222742386,1.0,1.0,1.0,0.13639020919799805,0.07154488563537598,69.0
58.25864200372244,59.72335303547135,2.19088853672433,1.0,5.679707292467356,67.57750582695007,8.28,8.32,12.514370932006836,14.741671643066406,1.0,1.0,1.0,0.7968971729278564,0.7460851669311523,8.3,77.0,85.0,1.0442525078400648,0.7109290574926171,1.0,1.0,1.0,0.10580325126647949,0.062482595443725586,81.0
59.624412302171066,61.370425459975316,2.1190712909845018,1.0,6.075182095170021,65.56861877441406,9.33,8.18,23.34701131286621,17.9924577545166,1.0,1.0,1.0,0.8313603401184082,0.7880802154541016,8.754999999999999,55.0,83.0,3.2666568332242423,0.998716525139389,1.0,1.0,1.0,0.1061704158782959,0.06209444999694824,69.0
60.96690240193268,62.28999244113585,2.0593607576800066,1.0,6.408784713596106,68.46725726127625,9.23,9.08,16.17985500793457,18.04825788269043,1.0,1.0,1.0,0.8455941677093506,0.7296013832092285,9.155000000000001,68.0,73.0,1.6705195294943405,1.5357285753108227,1.0,1.0,1.0,0.10565567016601562,0.060651540756225586,70.5
62.38505311445756,63.298800049609625,1.987601348135749,1.0,6.734998732805252,68.1009738445282,9.26,9.59,23.674805557250977,18.912058963012694,1.0,1.0,1.0,0.8093404769897461,0.7840743064880371,9.425,74.0,77.0,1.5315658196604078,1.3169620682132108,1.0,1.0,1.0,0.10581398010253906,0.0634150505065918,75.5
63.09509847350371,63.99526522315266,1.9508758905449841,1.0,7.072950378060341,67.75366449356079,9.09,9.34,14.430044561767579,16.973386557006837,1.0,1.0,1.0,0.851670503616333,0.7385406494140625,9.215,76.0,88.0,0.8901325256877363,0.4828186705664848,1.0,1.0,1.0,0.10593724250793457,0.06174921989440918,82.0
63.799323762119506,64.58696972972757,1.9053422355316054,1.0,7.392626855522394,67.81563973426819,8.26,8.36,25.86923211364746,21.27208132019043,1.0,1.0,1.0,0.8704843521118164,0.7612259387969971,8.309999999999999,74.0,77.0,2.3496713801671287,1.6577624379421092,1.0,1.0,1.0,0.10644030570983887,0.06283903121948242,75.5
65.18255424255292,65.67919803673112,1.8506585907539241,1.0,7.661118072457612,55.64535093307495,8.8,9.44,26.48211942138672,17.68920183105469,1.0,1.0,1.0,0.8397173881530762,0.7416222095489502,9.120000000000001,83.0,80.0,1.119468847272381,1.2395274854009495,1.0,1.0,1.0,0.11120724678039551,0.0639333724975586,81.5
66.04780087245106,66.46878402455974,1.8054887978276584,1.0,7.9418286411091685,61.99668216705322,8.65,8.78,30.59473016357422,20.185918774414063,1.0,1.0,1.0,0.8944501876831055,0.8997147083282471,8.715,76.0,88.0,2.091716153383471,0.5531049577337055,1.0,1.0,1.0,0.1293025016784668,0.06838536262512207,82.0
66.59682490975237,67.11092884195598,1.7710047233730517,1.0,8.163830088451505,62.51368594169617,8.21,9.08,20.53658363342285,20.194903234863283,1.0,1.0,1.0,0.9327139854431152,0.7988114356994629,8.645,87.0,79.0,0.5226507229723211,1.2472085196288503,1.0,1.0,1.0,0.1078333854675293,0.06459259986877441,83.0
67.252549941958,67.23120981721964,1.745059076100397,1.0,8.351045910269022,60.198448181152344,8.81,9.26,16.51342752532959,14.105787190246582,1.0,1.0,1.0,0.921715497970581,0.8279659748077393,9.035,94.0,86.0,0.15620755726443683,0.5592546589556241,1.0,1.0,1.0,0.13320231437683105,0.06863212585449219,90.0
67.85783465357352,67.95871534359745,1.7011465443233826,1.0,8.629671590402722,61.87749361991882,9.47,8.48,26.21003423461914,19.496795584106444,1.0,1.0,1.0,0.9702341556549072,0.9017701148986816,8.975000000000001,80.0,87.0,0.9786513852837344,0.4318123054952218,1.0,1.0,1.0,0.10607552528381348,0.0627431869506836,83.5
68.53683976235676,68.54847985437371,1.6774718991925561,1.0,8.8706473428756,60.59436273574829,9.41,8.61,24.61263038635254,20.31608883972168,1.0,1.0,1.0,0.8831326961517334,0.8835446834564209,9.01,88.0,79.0,0.6180955476447593,1.0086618439216084,1.0,1.0,1.0,0.10585880279541016,0.06244540214538574,83.5
68.99856335863414,69.02184355732116,1.6452863831526185,1.0,9.08218897972256,59.843859910964966,8.47,7.85,34.47439909057617,19.04601015930176,1.0,1.0,1.0,0.8645710945129395,0.8131871223449707,8.16,92.0,87.0,0.5399706604288577,1.0354368941393113,1.0,1.0,1.0,0.10704421997070312,0.06317448616027832,89.5
69.4583468711941,69.37298625013129,1.619621946778096,1.0,9.319039761088789,60.503479957580566,9.44,9.56,26.437841583251952,16.75309885253906,1.0,1.0,1.0,0.9073622226715088,0.8469281196594238,9.5,93.0,90.0,0.43568203575530035,0.660457391737873,1.0,1.0,1.0,0.11346983909606934,0.06453680992126465,91.5
70.31971348018865,70.13929211253851,1.5901794099319302,1.0,9.489625229500234,61.699294090270996,9.64,8.98,34.20111755371094,15.445092416381836,1.0,1.0,1.0,0.9417757987976074,0.8647713661193848,9.31,90.0,81.0,1.0538988810328627,1.6243144413918527,1.0,1.0,1.0,0.11868071556091309,0.06643438339233398,85.5
70.50789501175532,70.3216535590217,1.5723119155240273,1.0,9.68480672314763,61.31691265106201,9.28,9.32,48.04166953735351,14.933990026855469,1.0,1.0,1.0,0.8947644233703613,0.8221602439880371,9.3,87.0,89.0,1.397771312679025,0.5555768688081298,1.0,1.0,1.0,0.10673809051513672,0.06081366539001465,88.0
71.2509207194349,70.876497857244,1.539680950009716,1.0,9.865502851083875,60.781920433044434,9.39,9.27,46.900601818847655,16.12695082397461,1.0,1.0,1.0,0.9089245796203613,0.8665874004364014,9.33,80.0,83.0,1.8844952424008148,0.5582180095051262,1.0,1.0,1.0,0.10587453842163086,0.06101226806640625,81.5
71.32852137195621,71.05303921864372,1.5201604032028042,1.0,10.072216283529997,61.44580316543579,9.14,9.2,34.16913100585938,14.688957757568359,1.0,1.0,1.0,0.8706576824188232,0.832916259765625,9.17,82.0,90.0,1.9222148841017515,0.48424821479326513,1.0,1.0,1.0,0.1056373119354248,0.062361717224121094,86.0
71.91440584717579,71.56326313482815,1.4987594798951387,1.0,10.245449926704168,61.026323080062866,7.66,8.56,26.180432495117188,13.189847555541991,1.0,1.0,1.0,0.8690388202667236,0.8235352039337158,8.11,96.0,94.0,0.1548743656400864,0.15385411585972178,1.0,1.0,1.0,0.10596323013305664,0.062435150146484375,95.0
72.31404895758048,71.90082573493831,1.4768039312466463,1.0,10.387776779010892,67.94016909599304,7.75,7.61,39.830457489013675,19.048359564208983,1.0,1.0,1.0,0.9116866588592529,0.812110424041748,7.68,72.0,76.0,2.134503010751955,1.3046179420920225,1.0,1.0,1.0,0.10546016693115234,0.0618135929107666,74.0
72.7893526319047,72.13168750621293,1.4602942521685065,1.0,10.55388989020139,67.75049638748169,9.26,8.62,48.483816973876955,14.782427561950684,1.0,1.0,1.0,0.9504215717315674,0.8344113826751709,8.94,91.0,82.0,0.7701653170987329,0.7714703969391121,1.0,1.0,1.0,0.10720682144165039,0.06249237060546875,86.5
73.15601552555411,72.2771887443435,1.4431794417805006,1.0,10.772334350273013,67.90680742263794,8.82,9.16,54.51609466552734,16.00022367401123,1.0,1.0,1.0,0.8788800239562988,0.8620383739471436,8.99,89.0,78.0,1.1066199357992423,0.7724283100058529,1.0,1.0,1.0,0.10631108283996582,0.06119728088378906,83.5
73.58475879761993,72.87859335202108,1.4217752724237234,1.0,10.953559146262705,71.83083701133728,8.91,9.27,42.92523121948242,12.580861276245118,1.0,1.0,1.0,0.8312234878540039,0.8470578193664551,9.09,83.0,80.0,1.4420927331696416,0.654297478380904,1.0,1.0,1.0,0.13782763481140137,0.07959151268005371,81.5
73.90292133228726,73.0027543677258,1.4041200824339473,1.0,11.112313638441265,68.71030306816101,8.73,8.52,48.353968005371094,14.661489389038087,1.0,1.0,1.0,0.8800711631774902,0.7683005332946777,8.625,72.0,91.0,4.049221511881398,0.3133832054908999,1.0,1.0,1.0,0.134019136428833,0.07384681701660156,81.5
73.95142164242557,73.31897681379135,1.3880348571131385,1.0,11.296110938303173,68.90424156188965,8.24,8.56,54.83770672607422,13.740686123657227,1.0,1.0,1.0,0.7874386310577393,0.7989068031311035,8.4,76.0,90.0,2.793587601657855,0.35616285152500493,1.0,1.0,1.0,0.10613679885864258,0.054125070571899414,83.0
74.36076491254545,73.51685840738567,1.374800962843144,1.0,11.465004352852702,69.07512354850769,9.33,9.12,87.69915341796874,16.41591659851074,1.0,1.0,1.0,0.8811841011047363,0.7203061580657959,9.225,67.0,78.0,8.682286103017034,1.110662729516407,1.0,1.0,1.0,0.13393306732177734,0.07164812088012695,72.5
74.65370709154273,73.79234046301066,1.3623751675884184,1.0,11.630069702863693,68.35133695602417,8.46,9.33,59.32231485595703,16.529413912963868,1.0,1.0,1.0,0.8283743858337402,0.8270635604858398,8.895,65.0,84.0,6.191144783605802,0.8231017118235467,1.0,1.0,1.0,0.10611438751220703,0.06305766105651855,74.5
75.26093184291629,74.3937450999945,1.3357124317165525,1.0,11.745338652282953,67.54350137710571,9.08,9.62,60.72674143066406,14.193180389404297,1.0,1.0,1.0,0.8581132888793945,0.7354483604431152,9.35,85.0,94.0,2.169409686349229,0.19604478340719653,1.0,1.0,1.0,0.10607767105102539,0.06251120567321777,89.5
75.2298916121909,74.25406405440366,1.3384643659548936,1.0,11.862329783849418,68.9113187789917,8.16,8.65,72.31912264404296,14.315252072143554,1.0,1.0,1.0,0.8478915691375732,0.8007411956787109,8.405000000000001,51.0,87.0,15.769898735082492,0.3174352187468321,1.0,1.0,1.0,0.10733747482299805,0.06299972534179688,69.0
75.27257195935512,74.5547663875487,1.322575170694637,1.0,12.058446554467082,67.44682931900024,8.43,9.48,70.1942056274414,12.08317568359375,1.0,1.0,1.0,0.8164627552032471,0.747992753982544,8.955,82.0,92.0,2.3287101332799303,0.24170247413101606,1.0,1.0,1.0,0.10624980926513672,0.06325626373291016,87.0
